DPC/ISR Enter Time (s),Type,Duration (Fragmented) (ms)
"275,462986600",Interrupt,"0,003700"
"275,462991400",DPC,"0,017300"
"275,481984600",Interrupt,"0,002400"
"275,481989000",DPC,"0,008800"
"275,962985600",Interrupt,"0,002900"
"275,962989700",DPC,"0,012100"
"275,981985400",Interrupt,"0,002700"
"275,981989400",DPC,"0,010900"
"276,462986200",Interrupt,"0,003100"
"276,462990400",DPC,"0,012900"
"276,481986100",Interrupt,"0,002100"
"276,481989500",DPC,"0,007100"
"276,962986600",Interrupt,"0,003000"
"276,962990800",DPC,"0,012100"
"276,981986500",Interrupt,"0,002800"
"276,981990600",DPC,"0,011500"
"277,462987100",Interrupt,"0,003500"
"277,462991800",DPC,"0,016600"
"277,481986800",Interrupt,"0,002300"
"277,481990300",DPC,"0,007700"
"277,962987500",Interrupt,"0,002800"
"277,962991500",DPC,"0,011500"
"277,981987500",Interrupt,"0,002700"
"277,981991400",DPC,"0,010900"
"278,462988500",Interrupt,"0,003100"
"278,462992800",DPC,"0,013200"
"278,481988000",Interrupt,"0,002300"
"278,481991500",DPC,"0,012900"
"278,962988700",Interrupt,"0,002900"
"278,962992900",DPC,"0,011800"
"278,981988500",Interrupt,"0,003300"
"278,981993200",DPC,"0,011500"
"279,462989000",Interrupt,"0,002900"
"279,462993100",DPC,"0,014000"
"279,481990100",Interrupt,"0,002300"
"279,481993600",DPC,"0,008500"
"279,962989500",Interrupt,"0,002700"
"279,962993400",DPC,"0,011400"
"279,981989200",Interrupt,"0,002800"
"279,981993100",DPC,"0,010700"
"280,462989900",Interrupt,"0,002800"
"280,462993900",DPC,"0,012000"
"280,481998500",Interrupt,"0,001900"
"280,482025900",DPC,"0,007900"
"280,962990000",Interrupt,"0,003100"
"280,962998700",DPC,"0,011600"
"280,981990300",Interrupt,"0,002200"
"280,981993700",DPC,"0,008600"
"281,463007500",Interrupt,"0,004400"
"281,463029100",DPC,"0,014300"
"281,481990800",Interrupt,"0,002200"
"281,481994200",DPC,"0,007800"
"281,962992300",Interrupt,"0,003200"
"281,963011900",DPC,"0,013600"
"281,981991300",Interrupt,"0,002200"
"281,981994700",DPC,"0,007800"
"282,463007400",Interrupt,"0,004100"
"282,463027200",DPC,"0,012400"
"282,481991700",Interrupt,"0,002200"
"282,481995100",DPC,"0,007000"
"282,962992200",Interrupt,"0,002800"
"282,962996200",DPC,"0,011500"
"282,981992200",Interrupt,"0,002400"
"282,981995700",DPC,"0,009600"
"283,462992800",Interrupt,"0,003200"
"283,462997100",DPC,"0,013600"
"283,481992500",Interrupt,"0,002200"
"283,481996000",DPC,"0,007400"
"283,962993200",Interrupt,"0,002900"
"283,962997300",DPC,"0,012200"
"283,981993300",Interrupt,"0,002400"
"283,981996800",DPC,"0,008300"
"284,462994800",Interrupt,"0,002800"
"284,462998700",DPC,
"284,481993700",Interrupt,"0,002100"
"284,481997000",DPC,"0,007000"
"284,962994200",Interrupt,"0,002700"
"284,962998100",DPC,"0,011500"
"284,981994100",Interrupt,"0,002400"
"284,981997600",DPC,"0,007800"
"285,462994700",Interrupt,"0,003100"
"285,462998900",DPC,"0,014300"
"285,481994500",Interrupt,"0,002300"
"285,481998000",DPC,"0,007700"
"285,963018000",Interrupt,"0,004200"
"285,963040000",DPC,"0,022500"
"285,981995100",Interrupt,"0,002600"
"285,981998800",DPC,"0,010900"
"286,462995900",Interrupt,"0,002900"
"286,463000000",DPC,"0,012500"
"286,481995600",Interrupt,"0,002300"
"286,481999100",DPC,"0,009500"
"286,962996000",Interrupt,"0,002700"
"286,962999800",DPC,"0,011700"
"286,981996300",Interrupt,"0,002300"
"286,981999800",DPC,"0,007300"
"287,462996700",Interrupt,"0,003100"
"287,463001000",DPC,"0,014000"
"287,481996900",Interrupt,"0,002300"
"287,482000300",DPC,"0,008200"
"287,962997100",Interrupt,"0,003000"
"287,963001300",DPC,"0,011800"
"287,981998200",Interrupt,"0,002400"
"287,982001700",DPC,"0,007400"
"288,463023800",Interrupt,"0,004100"
"288,463044900",DPC,"0,020000"
"288,481997400",Interrupt,"0,002200"
"288,482000700",DPC,"0,008200"
"288,962998100",Interrupt,"0,002900"
"288,963002200",DPC,"0,011100"
"288,981997900",Interrupt,"0,002200"
"288,982001200",DPC,"0,007200"
"289,463027100",Interrupt,"0,004100"
"289,463048100",DPC,"0,018100"
"289,481998600",Interrupt,"0,002400"
"289,482002100",DPC,"0,007700"
"289,962999000",Interrupt,"0,002700"
"289,963002800",DPC,
"289,981999400",Interrupt,"0,002500"
"289,982003000",DPC,"0,007100"
"290,462999500",Interrupt,"0,002700"
"290,463003400",DPC,"0,012700"
"290,482000500",Interrupt,"0,002200"
"290,482003900",DPC,"0,007500"
"290,963000100",Interrupt,"0,002800"
"290,963004000",DPC,"0,011800"
"290,982005900",Interrupt,"0,002000"
"290,982033100",DPC,"0,007600"
"291,463000400",Interrupt,"0,003200"
"291,463004700",DPC,"0,013500"
"291,482000700",Interrupt,"0,002300"
"291,482004200",DPC,"0,007500"
"291,963001100",Interrupt,"0,002800"
"291,963005000",DPC,"0,011900"
"291,982000800",Interrupt,"0,002300"
"291,982004300",DPC,"0,008000"
"292,463001300",Interrupt,"0,002900"
"292,463005300",DPC,
"292,482001400",Interrupt,"0,002700"
"292,482005300",DPC,"0,010900"
"292,963001800",Interrupt,"0,002700"
"292,963005700",DPC,"0,011700"
"292,982001700",Interrupt,"0,002300"
"292,982005100",DPC,"0,008000"
"293,463002500",Interrupt,"0,003300"
"293,463007000",DPC,"0,013200"
"293,482002100",Interrupt,"0,002300"
"293,482005500",DPC,"0,008800"
"293,963003000",Interrupt,"0,002700"
"293,963006900",DPC,"0,011400"
"293,982002800",Interrupt,"0,002300"
"293,982006200",DPC,"0,007800"
"294,463003300",Interrupt,"0,003000"
"294,463007600",DPC,
"294,482003300",Interrupt,"0,002300"
"294,482006800",DPC,"0,006900"
"294,963004900",Interrupt,"0,002900"
"294,963009000",DPC,
"294,982004700",Interrupt,"0,002500"
"294,982008400",DPC,"0,007100"
"295,463003900",Interrupt,"0,003200"
"295,463008300",DPC,"0,013600"
"295,482005200",Interrupt,"0,002400"
"295,482008800",DPC,"0,008400"
"295,963004700",Interrupt,"0,002800"
"295,963008600",DPC,"0,011500"
"295,982004300",Interrupt,"0,002000"
"295,982007500",DPC,"0,007100"
"296,463005200",Interrupt,"0,002700"
"296,463009100",DPC,"0,012300"
"296,482005300",Interrupt,"0,002200"
"296,482008700",DPC,"0,007200"
"296,963005700",Interrupt,"0,003100"
"296,963012000",DPC,"0,011700"
"296,982006600",Interrupt,"0,002300"
"296,982010200",DPC,"0,008300"
"297,463014200",Interrupt,"0,003300"
"297,463037800",DPC,"0,013800"
"297,482006300",Interrupt,"0,002200"
"297,482009600",DPC,"0,008000"
"297,963006600",Interrupt,"0,002700"
"297,963010500",DPC,"0,013800"
"297,982006600",Interrupt,"0,002300"
"297,982010100",DPC,"0,008000"
"298,463007200",Interrupt,"0,003500"
"298,463011900",DPC,"0,015400"
"298,482007200",Interrupt,"0,003000"
"298,482011400",DPC,"0,010700"
"298,963007600",Interrupt,"0,002700"
"298,963011400",DPC,"0,011600"
"298,982007400",Interrupt,"0,002300"
"298,982010900",DPC,"0,008200"
"299,463008200",Interrupt,"0,002900"
"299,463012200",DPC,"0,013300"
"299,482008200",Interrupt,"0,002800"
"299,482012200",DPC,"0,011000"
"299,964008600",Interrupt,"0,002600"
"299,964012500",DPC,"0,011300"
"299,984015000",Interrupt,"0,002100"
"299,984053500",DPC,"0,011300"
