DPC/ISR Enter Time (s),Type,Duration (Fragmented) (ms)
"279,983507000",DPC,"0,013700"
"280,464503100",Interrupt,"0,004300"
"280,464508500",DPC,
"280,483503000",Interrupt,"0,003100"
"280,483507200",DPC,
"280,964519700",Interrupt,"0,003800"
"280,964549100",DPC,"0,029800"
"280,983503600",Interrupt,"0,003200"
"280,983508000",DPC,"0,014300"
"281,464505200",Interrupt,"0,004400"
"281,464510700",DPC,"0,028400"
"281,483504100",Interrupt,"0,003200"
"281,483508400",DPC,"0,015100"
"281,964504700",Interrupt,"0,005500"
"281,964511400",DPC,"0,037900"
"281,983504600",Interrupt,"0,002800"
"281,983508600",DPC,"0,015300"
"282,464505200",Interrupt,"0,004200"
"282,464510600",DPC,
"282,483538600",Interrupt,"0,004400"
"282,483559900",DPC,"0,018100"
"282,964505400",Interrupt,"0,004300"
"282,964515600",DPC,"0,024800"
"282,983506000",Interrupt,"0,002800"
"282,983510000",DPC,"0,014200"
"283,464506100",Interrupt,"0,004600"
"283,464511900",DPC,"0,029200"
"283,483505800",Interrupt,"0,002800"
"283,483509800",DPC,"0,014700"
"283,964506600",Interrupt,"0,004000"
"283,964511800",DPC,"0,029300"
"283,983506400",Interrupt,"0,002800"
"283,983510300",DPC,"0,018400"
"284,464507100",Interrupt,"0,004100"
"284,464512400",DPC,"0,029400"
"284,483506900",Interrupt,"0,003400"
"284,483511500",DPC,"0,013100"
"284,964507300",Interrupt,"0,004800"
"284,964540800",DPC,"0,024000"
"284,983507300",Interrupt,"0,002600"
"284,983511100",DPC,"0,013300"
"285,464508500",Interrupt,"0,004700"
"285,464514400",DPC,"0,028700"
"285,483507900",Interrupt,"0,004000"
"285,483513100",DPC,"0,018600"
"285,964508300",Interrupt,"0,004600"
"285,964514100",DPC,"0,029400"
"285,983508500",Interrupt,"0,002900"
"285,983512600",DPC,"0,014600"
"286,464509200",Interrupt,"0,004300"
"286,464514700",DPC,"0,028500"
"286,483509000",Interrupt,"0,003500"
"286,483513700",DPC,"0,017700"
"286,964509200",Interrupt,"0,006000"
"286,964517800",DPC,
"286,983519500",Interrupt,"0,002600"
"286,983574400",DPC,"0,018800"
"287,464510000",Interrupt,"0,004500"
"287,464515600",DPC,"0,029200"
"287,483520900",Interrupt,"0,003100"
"287,483543500",DPC,"0,017900"
"287,964511700",Interrupt,"0,004300"
"287,964517100",DPC,"0,028400"
"287,983510400",Interrupt,"0,002500"
"287,983514000",DPC,"0,013000"
"288,464511000",Interrupt,"0,004100"
"288,464516200",DPC,
"288,483510900",Interrupt,"0,003200"
"288,483515300",DPC,"0,017400"
"288,964511400",Interrupt,"0,003900"
"288,964516600",DPC,
"288,983516100",Interrupt,"0,002300"
"288,983539600",DPC,"0,013900"
"289,464512000",Interrupt,"0,006100"
"289,464519300",DPC,"0,042200"
"289,483512200",Interrupt,"0,003700"
"289,483517100",DPC,"0,018000"
"289,964513100",Interrupt,"0,004700"
"289,964518900",DPC,"0,028200"
"289,983512300",Interrupt,"0,002800"
"289,983516200",DPC,"0,014400"
"290,464513000",Interrupt,"0,004300"
"290,464518400",DPC,"0,028900"
"290,483513200",Interrupt,"0,003100"
"290,483517500",DPC,"0,016000"
"290,964513400",Interrupt,"0,004600"
"290,964519200",DPC,"0,029100"
"290,983513300",Interrupt,"0,003000"
"290,983517400",DPC,"0,015500"
"291,464537600",Interrupt,"0,004000"
"291,464578700",DPC,"0,030800"
"291,483513700",Interrupt,"0,002800"
"291,483517600",DPC,
"291,964514300",Interrupt,"0,006100"
"291,964522400",DPC,"0,026800"
"291,983514000",Interrupt,"0,003200"
"291,983518300",DPC,"0,018500"
"292,464514800",Interrupt,"0,004100"
"292,464520100",DPC,"0,029200"
"292,483514800",Interrupt,"0,002900"
"292,483518800",DPC,"0,015100"
"292,964515400",Interrupt,"0,004600"
"292,964536400",DPC,"0,025000"
"292,983515100",Interrupt,"0,003000"
"292,983519300",DPC,"0,013700"
"293,464515700",Interrupt,"0,004100"
"293,464521100",DPC,"0,029200"
"293,483515700",Interrupt,"0,003000"
"293,483519900",DPC,"0,012300"
"293,964516100",Interrupt,"0,004200"
"293,964521500",DPC,"0,028100"
"293,983516100",Interrupt,"0,002400"
"293,983519700",DPC,"0,013400"
"294,464518000",Interrupt,"0,004500"
"294,464523700",DPC,"0,027900"
"294,483516700",Interrupt,"0,002700"
"294,483520600",DPC,"0,013300"
"294,964517200",Interrupt,"0,004400"
"294,964522800",DPC,"0,029100"
"294,983519800",Interrupt,"0,003400"
"294,983532100",DPC,"0,019100"
"295,464517700",Interrupt,"0,004500"
"295,464523400",DPC,
"295,483517600",Interrupt,"0,003400"
"295,483522100",DPC,"0,016000"
"295,964518700",Interrupt,"0,004500"
"295,964524600",DPC,
"295,983517900",Interrupt,"0,002800"
"295,983521800",DPC,"0,012200"
"296,464519100",Interrupt,"0,004100"
"296,464524500",DPC,"0,028900"
"296,483519600",Interrupt,"0,002800"
"296,483523600",DPC,"0,015400"
"296,964519200",Interrupt,"0,004300"
"296,964524700",DPC,"0,027900"
"296,983518600",Interrupt,"0,003000"
"296,983525400",DPC,"0,015600"
"297,464519600",Interrupt,"0,004500"
"297,464525300",DPC,"0,029100"
"297,483519600",Interrupt,"0,002800"
"297,483523600",DPC,"0,014500"
"297,964526200",Interrupt,"0,003900"
"297,964537000",DPC,"0,025800"
"297,983519600",Interrupt,"0,002500"
"297,983540200",DPC,"0,013600"
"298,464520900",Interrupt,"0,004100"
"298,464526200",DPC,"0,028100"
"298,483525800",Interrupt,"0,002800"
"298,483537700",DPC,"0,017000"
"298,964521100",Interrupt,"0,004300"
"298,964526700",DPC,"0,027800"
"298,983521300",Interrupt,"0,002800"
"298,983525300",DPC,"0,013800"
"299,464521500",Interrupt,"0,004600"
"299,464527300",DPC,
"299,483521200",Interrupt,"0,002800"
"299,483525200",DPC,"0,014000"
"299,965522000",Interrupt,"0,004500"
"299,965527700",DPC,
"299,985522000",Interrupt,"0,003800"
"299,985527000",DPC,"0,018600"
